sku,slug,model,category,parameter,value,unit,notes,url,updated
ПЕР-BX_VS_SEND-433,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Максимальная мощность:,≤ 2 Вт,W,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-224,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Напряжение:,5V,V,"4~6,5V",http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-224,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-224,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-224,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-232,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Память:,1 Gb,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-232,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Память:,128 Mb,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-232,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Память:,4 Gb,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-920,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Площадь управления:,1280*1024,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-920,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Площадь управления:,384*384,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-920,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Площадь управления:,512*32 400*40 336*48 256*64 200*80,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-920,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Площадь управления:,384*256,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-920,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Площадь управления:,"2048*128, 1024*256, 673*384, 512*512, 256*1024",,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-558,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК пульт, Датчик яркости",,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-558,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-558,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-778,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Принимающие карты:,BX-V (2 шт. 50 PIN) / BX-V75 (12 шт. 15 T75) / BX-V75L,,8 шт. 15 T75,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-942,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Режим соединения:,"Ethernet, USB-port, SD",,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-942,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Режим соединения:,100M Еthernet/RS232/RS485/USB,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-942,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VS_SEND-495,bx-vs-sending-card,BX VS SENDING CARD,Передающие карты/боксы,Тип поддерживаемых модулей:,Полноцветные,,,http://onbon.ru/product/sending-cards/bx-vs-sending-card,2026-03-28 15:51:22
ПЕР-BX_VSE_EXT-456,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T75,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-456,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема 50PIN,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-406,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Максимальная высота,Без ограничений,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-986,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Максимальная длина,Без ограничений,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-433,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Максимальная мощность:,≤ 4 Вт,W,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-224,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Напряжение:,5V,V,"4~6,5V",http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-224,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-224,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Напряжение:,5V,V,4~6V,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-232,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Память:,512 Mb,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-920,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Площадь управления:,1280*1024 @60Hz; 1280*2048 @30Hz,Hz,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-920,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Площадь управления:,"1024*128, 672*192, 512*256, 336*384, 256*512",,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-920,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Площадь управления:,384*256,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-920,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Площадь управления:,1280*1024,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-558,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-778,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Принимающие карты:,BX-V (2 шт. 50 PIN) / BX-V75 (12 шт. 15 T75) / BX-V75L,,8 шт. 15 T75,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-942,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_VSE_EXT-495,bx-vse-external-sending-box,BX VSE EXTERNAL SENDING BOX,Передающие карты/боксы,Тип поддерживаемых модулей:,Полноцветные,,,http://onbon.ru/product/sending-cards/bx-vse-external-sending-box,2026-03-28 15:54:29
ПЕР-BX_WIFI-224,bx-wifi,BX WIFI,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/bx-wifi,2026-03-28 15:52:28
ПЕР-BX_WIFI-224,bx-wifi,BX WIFI,Передающие карты/боксы,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/sending-cards/bx-wifi,2026-03-28 15:52:28
ПЕР-X_U2-456,x-u2,X U2,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-456,x-u2,X U2,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-456,x-u2,X U2,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-433,x-u2,X U2,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-433,x-u2,X U2,Передающие карты/боксы,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-224,x-u2,X U2,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-224,x-u2,X U2,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-232,x-u2,X U2,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-920,x-u2,X U2,Передающие карты/боксы,Площадь управления:,Один цвет 32K: 2048*16 1024*32; Два цвета 16K: 1024*16 512*32,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-920,x-u2,X U2,Передающие карты/боксы,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-920,x-u2,X U2,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-920,x-u2,X U2,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-920,x-u2,X U2,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-558,x-u2,X U2,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-942,x-u2,X U2,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-942,x-u2,X U2,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2-495,x-u2,X U2,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u2,2026-03-28 15:55:11
ПЕР-X_U2L-456,x-u2l,X U2L,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-456,x-u2l,X U2L,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-433,x-u2l,X U2L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-433,x-u2l,X U2L,Передающие карты/боксы,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-433,x-u2l,X U2L,Передающие карты/боксы,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-224,x-u2l,X U2L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-224,x-u2l,X U2L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-232,x-u2l,X U2L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-232,x-u2l,X U2L,Передающие карты/боксы,Память:,4 Mb,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-920,x-u2l,X U2L,Передающие карты/боксы,Площадь управления:,Один цвет 16K: 1024*16 512*32; Два цвета 16K: 512*32 256*32,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-920,x-u2l,X U2L,Передающие карты/боксы,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-920,x-u2l,X U2L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-920,x-u2l,X U2L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-920,x-u2l,X U2L,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-558,x-u2l,X U2L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-942,x-u2l,X U2L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-942,x-u2l,X U2L,Передающие карты/боксы,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-942,x-u2l,X U2L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U2L-495,x-u2l,X U2L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u2l,2026-03-28 15:55:00
ПЕР-X_U3-456,x-u3,X U3,Передающие карты/боксы,Количество рядов и тип хаба:,3 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-456,x-u3,X U3,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-433,x-u3,X U3,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-433,x-u3,X U3,Передающие карты/боксы,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-224,x-u3,X U3,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-224,x-u3,X U3,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-232,x-u3,X U3,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1344*48; Два цвета 32K: 1600*16 1024*32 672*48,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-920,x-u3,X U3,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-558,x-u3,X U3,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-942,x-u3,X U3,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-942,x-u3,X U3,Передающие карты/боксы,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3-495,x-u3,X U3,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u3,2026-03-28 15:55:16
ПЕР-X_U3L-456,x-u3l,X U3L,Передающие карты/боксы,Количество рядов и тип хаба:,3 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-456,x-u3l,X U3L,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-433,x-u3l,X U3L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-433,x-u3l,X U3L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-224,x-u3l,X U3L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-224,x-u3l,X U3L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-232,x-u3l,X U3L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-920,x-u3l,X U3L,Передающие карты/боксы,Площадь управления:,Один цвет 32K: 2048*16 1024*32 672*48; Два цвета 16K: 1024*16 512*32 336*48,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-920,x-u3l,X U3L,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-920,x-u3l,X U3L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-920,x-u3l,X U3L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-920,x-u3l,X U3L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-558,x-u3l,X U3L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-942,x-u3l,X U3L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-942,x-u3l,X U3L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U3L-495,x-u3l,X U3L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u3l,2026-03-28 15:55:14
ПЕР-X_U4-456,x-u4,X U4,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-433,x-u4,X U4,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-433,x-u4,X U4,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-433,x-u4,X U4,Передающие карты/боксы,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-224,x-u4,X U4,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-224,x-u4,X U4,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-232,x-u4,X U4,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-232,x-u4,X U4,Передающие карты/боксы,Память:,4 Mb,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-920,x-u4,X U4,Передающие карты/боксы,Площадь управления:,Один цвет 100K: 3200*32 2112*48 1600*64; Два цвета 50K: 1600*32 1056*48 800*64,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-920,x-u4,X U4,Передающие карты/боксы,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-920,x-u4,X U4,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-920,x-u4,X U4,Передающие карты/боксы,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-558,x-u4,X U4,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-942,x-u4,X U4,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-942,x-u4,X U4,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-942,x-u4,X U4,Передающие карты/боксы,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4-495,x-u4,X U4,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u4,2026-03-28 15:55:20
ПЕР-X_U4L-456,x-u4l,X U4L,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-456,x-u4l,X U4L,Передающие карты/боксы,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-433,x-u4l,X U4L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-433,x-u4l,X U4L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-224,x-u4l,X U4L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-224,x-u4l,X U4L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
